entity_id,product_type,channel,entered_date,iso_week,potential_value_vnd,final_stage,drop_transition,drop_reason
E00303,standard_application,mobile_app,2025-12-04,49,18000000,traffic,traffic_to_submission,did_not_submit
E00304,premium_application,mobile_app,2025-12-30,1,12500000,completed,,
E00305,premium_application,mobile_app,2025-12-24,52,71000000,traffic,traffic_to_submission,did_not_submit
E00306,partner_application,web,2025-12-24,52,29000000,submitted,submission_to_approval,docs_invalid
E00307,express_application,agent_referral,2025-12-07,49,6000000,traffic,traffic_to_submission,did_not_submit
E00308,express_application,mobile_app,2025-12-31,1,14000000,traffic,traffic_to_submission,not_ready
E00309,standard_application,mobile_app,2025-12-12,50,54000000,traffic,traffic_to_submission,did_not_submit
E00310,premium_application,agent_referral,2025-12-16,51,171000000,traffic,traffic_to_submission,abandoned_before_submit
E00311,standard_application,web,2025-12-20,51,47000000,traffic,traffic_to_submission,abandoned_before_submit
E00312,express_application,mobile_app,2025-12-10,50,9000000,traffic,traffic_to_submission,not_ready
E00313,partner_application,mobile_app,2025-12-22,52,32000000,submitted,submission_to_approval,eligibility_check
E00314,premium_application,web,2025-12-21,51,130000000,traffic,traffic_to_submission,not_ready
E00315,premium_application,agent_referral,2025-12-07,49,153000000,traffic,traffic_to_submission,not_ready
E00316,partner_application,mobile_app,2025-12-01,49,33000000,traffic,traffic_to_submission,no_partner_selected
E00317,standard_application,web,2025-12-26,52,12000000,traffic,traffic_to_submission,did_not_submit
E00318,express_application,web,2025-12-28,52,12000000,traffic,traffic_to_submission,abandoned_before_submit
E00319,standard_application,mobile_app,2025-12-12,50,17000000,traffic,traffic_to_submission,abandoned_before_submit
E00320,express_application,agent_referral,2025-12-02,49,10000000,submitted,submission_to_approval,policy_check
E00321,standard_application,agent_referral,2025-12-12,50,29000000,traffic,traffic_to_submission,no_partner_selected
E00322,premium_application,agent_referral,2025-12-24,52,100000000,submitted,submission_to_approval,eligibility_check
E00323,express_application,web,2025-12-13,50,7000000,submitted,submission_to_approval,docs_invalid
E00324,express_application,mobile_app,2025-12-04,49,10000000,traffic,traffic_to_submission,did_not_submit
E00325,partner_application,mobile_app,2025-12-26,52,14000000,traffic,traffic_to_submission,did_not_submit
E00326,premium_application,web,2025-12-22,52,59000000,traffic,traffic_to_submission,did_not_submit
E00327,standard_application,web,2025-12-04,49,59000000,traffic,traffic_to_submission,no_partner_selected
E00328,partner_application,agent_referral,2025-12-04,49,13000000,submitted,submission_to_approval,policy_check
E00329,premium_application,web,2025-12-16,51,12500000,completed,,
E00330,partner_application,web,2025-12-24,52,34000000,traffic,traffic_to_submission,no_partner_selected
E00331,premium_application,web,2025-12-02,49,71000000,traffic,traffic_to_submission,did_not_submit
E00332,standard_application,agent_referral,2025-12-12,50,23000000,traffic,traffic_to_submission,abandoned_before_submit
E00333,express_application,mobile_app,2025-12-17,51,9000000,traffic,traffic_to_submission,no_partner_selected
E00334,premium_application,web,2025-12-02,49,76000000,traffic,traffic_to_submission,did_not_submit
E00335,standard_application,web,2025-12-03,49,38000000,traffic,traffic_to_submission,no_partner_selected
E00336,standard_application,agent_referral,2025-12-02,49,45000000,traffic,traffic_to_submission,abandoned_before_submit
E00337,partner_application,agent_referral,2025-12-01,49,17000000,submitted,submission_to_approval,docs_abandoned
E00338,standard_application,agent_referral,2025-12-03,49,56000000,submitted,submission_to_approval,docs_abandoned
E00339,standard_application,web,2025-12-30,1,44000000,traffic,traffic_to_submission,no_partner_selected
E00340,partner_application,mobile_app,2025-12-15,51,17000000,traffic,traffic_to_submission,did_not_submit
E00341,standard_application,web,2025-12-06,49,12000000,traffic,traffic_to_submission,did_not_submit
E00342,partner_application,agent_referral,2025-12-19,51,9000000,submitted,submission_to_approval,policy_check
E00343,standard_application,web,2025-12-04,49,26000000,traffic,traffic_to_submission,did_not_submit
E00344,partner_application,web,2025-12-10,50,12000000,traffic,traffic_to_submission,not_ready
E00345,premium_application,web,2025-12-08,50,55000000,traffic,traffic_to_submission,abandoned_before_submit
E00346,standard_application,web,2025-12-24,52,29000000,traffic,traffic_to_submission,did_not_submit
E00347,premium_application,mobile_app,2025-12-03,49,116000000,traffic,traffic_to_submission,no_partner_selected
E00348,premium_application,mobile_app,2025-12-29,1,87000000,traffic,traffic_to_submission,not_ready
E00349,express_application,web,2025-12-07,49,10000000,traffic,traffic_to_submission,abandoned_before_submit
E00350,partner_application,web,2025-12-02,49,24000000,submitted,submission_to_approval,docs_abandoned
E00351,premium_application,agent_referral,2025-12-26,52,84000000,submitted,submission_to_approval,policy_check
E00352,express_application,agent_referral,2025-12-06,49,5000000,submitted,submission_to_approval,docs_abandoned
E00353,partner_application,mobile_app,2025-12-26,52,27000000,traffic,traffic_to_submission,did_not_submit
E00354,standard_application,web,2025-12-12,50,38000000,traffic,traffic_to_submission,not_ready
E00355,premium_application,web,2025-12-11,50,125000000,traffic,traffic_to_submission,abandoned_before_submit
E00356,express_application,mobile_app,2025-12-09,50,15000000,traffic,traffic_to_submission,did_not_submit
E00357,standard_application,mobile_app,2025-12-15,51,14000000,traffic,traffic_to_submission,did_not_submit
E00358,express_application,mobile_app,2025-12-22,52,13000000,traffic,traffic_to_submission,no_partner_selected
E00359,premium_application,mobile_app,2025-12-24,52,12500000,completed,,
E00360,express_application,web,2025-12-24,52,12500000,completed,,
E00361,standard_application,agent_referral,2025-12-17,51,31000000,submitted,submission_to_approval,docs_abandoned
E00362,express_application,web,2025-12-02,49,16000000,traffic,traffic_to_submission,not_ready
E00363,standard_application,web,2025-12-19,51,39000000,traffic,traffic_to_submission,duplicate_entry
E00364,standard_application,web,2025-12-17,51,26000000,traffic,traffic_to_submission,did_not_submit
E00365,standard_application,mobile_app,2025-12-14,50,29000000,traffic,traffic_to_submission,did_not_submit
E00366,standard_application,mobile_app,2025-12-21,51,28000000,traffic,traffic_to_submission,did_not_submit
E00367,express_application,web,2025-12-21,51,11000000,traffic,traffic_to_submission,did_not_submit
E00368,express_application,agent_referral,2025-12-10,50,7000000,submitted,submission_to_approval,policy_check
E00369,premium_application,web,2025-12-09,50,57000000,traffic,traffic_to_submission,no_partner_selected
E00370,express_application,web,2025-12-02,49,11000000,traffic,traffic_to_submission,did_not_submit
E00371,standard_application,web,2025-12-13,50,49000000,traffic,traffic_to_submission,did_not_submit
E00372,express_application,web,2025-12-23,52,14000000,traffic,traffic_to_submission,not_ready
E00373,premium_application,mobile_app,2025-12-14,50,64000000,traffic,traffic_to_submission,not_ready
E00374,partner_application,mobile_app,2025-12-02,49,32000000,traffic,traffic_to_submission,did_not_submit
E00375,standard_application,agent_referral,2025-12-12,50,52000000,submitted,submission_to_approval,policy_check
E00376,standard_application,mobile_app,2025-12-19,51,52000000,traffic,traffic_to_submission,not_ready
E00377,standard_application,agent_referral,2025-12-05,49,32000000,submitted,submission_to_approval,policy_check
E00378,premium_application,mobile_app,2025-12-08,50,12500000,completed,,
E00379,standard_application,mobile_app,2025-12-30,1,33000000,traffic,traffic_to_submission,no_partner_selected
E00380,partner_application,web,2025-12-31,1,33000000,traffic,traffic_to_submission,did_not_submit
E00381,standard_application,mobile_app,2025-12-11,50,30000000,traffic,traffic_to_submission,no_partner_selected
E00382,standard_application,web,2025-12-06,49,48000000,traffic,traffic_to_submission,did_not_submit
E00383,partner_application,agent_referral,2025-12-22,52,13000000,submitted,submission_to_approval,docs_abandoned
E00384,express_application,web,2025-12-23,52,12000000,submitted,submission_to_approval,docs_invalid
E00385,standard_application,mobile_app,2025-12-18,51,13000000,traffic,traffic_to_submission,no_partner_selected
E00386,premium_application,mobile_app,2025-12-25,52,72000000,traffic,traffic_to_submission,no_partner_selected
E00387,partner_application,web,2025-12-08,50,7000000,traffic,traffic_to_submission,abandoned_before_submit
E00388,premium_application,mobile_app,2025-12-12,50,157000000,traffic,traffic_to_submission,abandoned_before_submit
E00389,standard_application,agent_referral,2025-12-04,49,32000000,traffic,traffic_to_submission,did_not_submit
E00390,premium_application,mobile_app,2025-12-07,49,95000000,traffic,traffic_to_submission,did_not_submit
E00391,standard_application,mobile_app,2025-12-30,1,13000000,submitted,submission_to_approval,policy_check
E00392,express_application,web,2025-12-24,52,15000000,submitted,submission_to_approval,docs_invalid
E00393,express_application,web,2025-12-05,49,10000000,traffic,traffic_to_submission,did_not_submit
E00394,premium_application,agent_referral,2025-12-23,52,12500000,completed,,
E00395,express_application,web,2025-12-16,51,14000000,traffic,traffic_to_submission,abandoned_before_submit
E00396,express_application,mobile_app,2025-12-22,52,13000000,submitted,submission_to_approval,policy_check
E00397,premium_application,mobile_app,2025-12-05,49,177000000,traffic,traffic_to_submission,abandoned_before_submit
E00398,express_application,agent_referral,2025-12-11,50,14000000,traffic,traffic_to_submission,abandoned_before_submit
E00399,standard_application,web,2025-12-07,49,38000000,submitted,submission_to_approval,docs_invalid
E00400,standard_application,mobile_app,2025-12-04,49,41000000,traffic,traffic_to_submission,duplicate_entry
E00401,partner_application,agent_referral,2025-12-01,49,15000000,submitted,submission_to_approval,docs_abandoned
E00402,standard_application,mobile_app,2025-12-18,51,41000000,traffic,traffic_to_submission,did_not_submit
E00403,premium_application,mobile_app,2025-12-19,51,71000000,traffic,traffic_to_submission,did_not_submit
E00404,premium_application,web,2025-12-26,52,153000000,submitted,submission_to_approval,docs_invalid
E00405,premium_application,agent_referral,2025-12-24,52,59000000,traffic,traffic_to_submission,abandoned_before_submit
E00406,premium_application,web,2025-12-07,49,67000000,traffic,traffic_to_submission,not_ready
E00407,partner_application,web,2025-12-17,51,8000000,traffic,traffic_to_submission,abandoned_before_submit
E00408,standard_application,agent_referral,2025-12-13,50,24000000,submitted,submission_to_approval,policy_check
E00409,standard_application,web,2025-12-07,49,43000000,traffic,traffic_to_submission,did_not_submit
E00410,standard_application,mobile_app,2025-12-04,49,42000000,traffic,traffic_to_submission,abandoned_before_submit
E00411,standard_application,web,2025-12-01,49,42000000,traffic,traffic_to_submission,abandoned_before_submit
E00412,standard_application,agent_referral,2025-12-03,49,33000000,traffic,traffic_to_submission,abandoned_before_submit
E00413,standard_application,mobile_app,2025-12-16,51,19000000,traffic,traffic_to_submission,did_not_submit
E00414,premium_application,agent_referral,2025-12-16,51,145000000,submitted,submission_to_approval,policy_check
E00415,premium_application,mobile_app,2025-12-05,49,86000000,traffic,traffic_to_submission,abandoned_before_submit
E00416,premium_application,mobile_app,2025-12-10,50,103000000,traffic,traffic_to_submission,no_partner_selected
E00417,partner_application,web,2025-12-22,52,10000000,traffic,traffic_to_submission,did_not_submit
E00418,standard_application,mobile_app,2025-12-01,49,32000000,traffic,traffic_to_submission,no_partner_selected
E00419,standard_application,agent_referral,2025-12-20,51,57000000,submitted,submission_to_approval,docs_invalid
E00420,standard_application,agent_referral,2025-12-15,51,56000000,submitted,submission_to_approval,eligibility_check
E00421,standard_application,web,2025-12-08,50,46000000,traffic,traffic_to_submission,abandoned_before_submit
E00422,standard_application,web,2025-12-21,51,20000000,submitted,submission_to_approval,docs_invalid
E00423,express_application,web,2025-12-06,49,8000000,submitted,submission_to_approval,policy_check
E00424,standard_application,mobile_app,2025-12-05,49,27000000,traffic,traffic_to_submission,did_not_submit
