disbursement_date,customer_id,disbursement_amount_vnd,status,product,region
2026-06-01,C003191,51151854,success,CashLoan,North
2026-06-01,C003192,78038469,success,AutoLoan,Central
2026-06-01,C003193,71536447,failed,CashLoan,North
2026-06-01,C003194,7774171,success,CashLoan,Central
2026-06-01,C003195,50026875,success,CashLoan,North
2026-06-01,C003196,55172463,success,CashLoan,Central
2026-06-01,C003197,68444557,success,CashLoan,South
2026-06-01,C003198,60901178,success,CashLoan,Central
2026-06-01,C003199,32561841,success,CashLoan,Central
2026-06-01,C003200,53120949,failed,CashLoan,Central
2026-06-01,C003201,42825392,success,BNPL,North
2026-06-01,C003202,10907103,success,CashLoan,South
2026-06-01,C003203,63785064,success,BNPL,South
2026-06-01,C003204,42185146,success,AutoLoan,Central
2026-06-01,C003205,58795973,success,BNPL,North
2026-06-01,C003206,13600798,success,CashLoan,North
2026-06-01,C003207,26998348,success,CreditLine,Central
2026-06-01,C003208,47942275,success,BNPL,North
2026-06-01,C003209,39153329,success,CreditLine,Central
2026-06-01,C003210,31399909,success,BNPL,North
2026-06-01,C003211,21278826,success,CashLoan,Central
2026-06-01,C003212,29473839,success,BNPL,North
2026-06-01,C003213,29299498,failed,AutoLoan,South
2026-06-01,C003214,56271757,success,CreditLine,South
2026-06-01,C003215,46589461,success,CreditLine,Central
2026-06-01,C003216,28303666,success,AutoLoan,North
2026-06-01,C003217,41186661,success,BNPL,South
2026-06-01,C003218,20731098,success,BNPL,North
2026-06-01,C003219,40017457,pending,CreditLine,South
2026-06-01,C003220,31945208,success,BNPL,North
2026-06-01,C003221,30936920,success,CreditLine,North
2026-06-01,C003222,45711253,success,CreditLine,Central
2026-06-01,C003223,17969065,success,CreditLine,North
2026-06-01,C003224,78098814,success,BNPL,Central
2026-06-01,C003225,16409288,success,BNPL,Central
2026-06-02,C003226,21939248,success,CashLoan,North
2026-06-02,C003227,67901869,success,CashLoan,South
2026-06-02,C003228,13567752,success,CashLoan,Central
2026-06-02,C003229,75080786,success,AutoLoan,North
2026-06-02,C003230,31462330,success,BNPL,South
2026-06-02,C003231,78236842,success,AutoLoan,South
2026-06-02,C003232,8034068,success,BNPL,North
2026-06-02,C003233,17759459,success,CreditLine,Central
2026-06-02,C003234,49165285,success,BNPL,North
2026-06-02,C003235,61757342,success,BNPL,South
2026-06-02,C003236,25652071,success,CreditLine,North
2026-06-02,C003237,7100941,success,BNPL,South
2026-06-02,C003238,77565591,success,BNPL,South
2026-06-02,C003239,9268393,success,CashLoan,North
2026-06-02,C003240,42163263,pending,CreditLine,Central
2026-06-02,C003241,42954712,success,CreditLine,South
2026-06-02,C003242,31788661,failed,AutoLoan,South
2026-06-02,C003243,76592895,success,CreditLine,South
2026-06-02,C003244,33872847,success,CashLoan,North
2026-06-02,C003245,19903523,success,AutoLoan,North
2026-06-02,C003246,33484298,success,AutoLoan,Central
2026-06-02,C003247,46995519,success,CreditLine,South
2026-06-02,C003248,9526436,pending,CashLoan,Central
2026-06-02,C003249,37226909,success,BNPL,South
2026-06-02,C003250,6168004,success,CreditLine,Central
2026-06-02,C003251,37738642,success,AutoLoan,Central
2026-06-02,C003252,64946843,success,CreditLine,Central
2026-06-02,C003253,4903301,success,BNPL,Central
2026-06-02,C003254,52692323,success,CashLoan,Central
2026-06-02,C003255,67880460,success,CashLoan,Central
2026-06-02,C003256,74348655,success,CashLoan,North
2026-06-02,C003257,30738240,success,BNPL,Central
2026-06-02,C003258,18141766,success,CreditLine,Central
2026-06-02,C003259,60381273,pending,CreditLine,North
2026-06-02,C003260,57334483,success,CreditLine,North
2026-06-02,C003261,62295858,success,CreditLine,Central
2026-06-02,C003262,75827755,success,CashLoan,Central
2026-06-02,C003263,53365009,pending,BNPL,Central
2026-06-02,C003264,20523543,failed,BNPL,Central
2026-06-02,C003265,20996685,success,AutoLoan,South
2026-06-02,C003266,65708623,success,CashLoan,Central
2026-06-02,C003267,68126728,success,AutoLoan,North
2026-06-02,C003268,36778421,success,CashLoan,Central
2026-06-02,C003269,13699167,success,CreditLine,South
2026-06-02,C003270,3745448,success,CreditLine,Central
2026-06-02,C003271,20362779,success,AutoLoan,South
2026-06-02,C003272,44395508,success,CashLoan,South
2026-06-02,C003273,63472551,success,BNPL,Central
2026-06-02,C003274,46750698,success,AutoLoan,Central
2026-06-02,C003275,18723755,success,CashLoan,South
2026-06-02,C003276,32755405,success,CashLoan,Central
2026-06-02,C003277,46852655,success,CreditLine,North
2026-06-02,C003278,16199621,failed,BNPL,North
2026-06-02,C003279,66638561,success,AutoLoan,North
2026-06-02,C003280,17375292,success,AutoLoan,Central
2026-06-02,C003281,18853706,success,CashLoan,Central
2026-06-03,C003282,42926939,success,CreditLine,Central
2026-06-03,C003283,33115106,success,BNPL,South
2026-06-03,C003284,35217816,pending,CashLoan,Central
2026-06-03,C003285,76542450,success,BNPL,North
2026-06-03,C003286,26851302,failed,AutoLoan,North
2026-06-03,C003287,49485627,success,BNPL,South
2026-06-03,C003288,58191447,success,CreditLine,North
2026-06-03,C003289,3573134,success,AutoLoan,North
2026-06-03,C003290,66492862,success,BNPL,South
2026-06-03,C003291,28324642,success,AutoLoan,Central
2026-06-03,C003292,38627549,success,CashLoan,Central
2026-06-03,C003293,52765033,success,CreditLine,South
2026-06-03,C003294,67883239,success,AutoLoan,South
2026-06-03,C003295,66404079,success,AutoLoan,North
2026-06-03,C003296,16827514,success,AutoLoan,Central
2026-06-03,C003297,32619204,success,BNPL,South
2026-06-03,C003298,46783375,success,CashLoan,North
2026-06-03,C003299,71186719,success,CreditLine,South
2026-06-03,C003300,44405790,failed,CashLoan,South
2026-06-03,C003301,58943407,success,AutoLoan,Central
2026-06-03,C003302,79414008,success,CashLoan,Central
2026-06-03,C003303,8893089,success,CreditLine,Central
2026-06-03,C003304,37722070,success,BNPL,South
2026-06-03,C003305,6436907,success,CashLoan,South
2026-06-03,C003306,56475399,pending,AutoLoan,Central
2026-06-03,C003307,29461644,success,BNPL,Central
2026-06-03,C003308,5908648,success,CashLoan,South
2026-06-03,C003309,73619547,success,AutoLoan,Central
2026-06-03,C003310,38524488,success,BNPL,South
2026-06-03,C003311,76151418,success,AutoLoan,Central
2026-06-03,C003312,67800315,success,CashLoan,South
2026-06-03,C003313,10739664,success,CashLoan,South
2026-06-03,C003314,60091379,success,CashLoan,South
2026-06-03,C003315,61796356,failed,CreditLine,North
2026-06-03,C003316,36930665,success,BNPL,South
2026-06-03,C003317,5652253,failed,BNPL,Central
2026-06-03,C003318,56649161,success,CashLoan,Central
2026-06-03,C003319,56156696,success,CashLoan,South
2026-06-03,C003320,3359261,pending,AutoLoan,North
2026-06-03,C003321,74519182,success,BNPL,North
2026-06-04,C003322,35469570,success,CreditLine,North
2026-06-04,C003323,55356883,success,BNPL,North
2026-06-04,C003324,64363160,failed,BNPL,South
2026-06-04,C003325,15862638,success,CashLoan,Central
2026-06-04,C003326,27846327,success,BNPL,South
2026-06-04,C003327,18948187,success,AutoLoan,Central
2026-06-04,C003328,12301905,success,CashLoan,Central
2026-06-04,C003329,27899322,success,AutoLoan,South
2026-06-04,C003330,27350497,success,BNPL,Central
2026-06-04,C003331,19947406,success,CreditLine,South
2026-06-04,C003332,51041023,success,CashLoan,North
2026-06-04,C003333,34654456,pending,AutoLoan,North
2026-06-04,C003334,57864895,success,BNPL,Central
2026-06-04,C003335,76845672,success,CreditLine,South
2026-06-04,C003336,56616283,failed,BNPL,Central
2026-06-04,C003337,16500490,pending,CreditLine,South
2026-06-04,C003338,40124039,success,CashLoan,South
2026-06-04,C003339,73231950,success,AutoLoan,South
2026-06-04,C003340,52325580,success,CashLoan,North
2026-06-04,C003341,4633430,pending,CashLoan,Central
2026-06-04,C003342,21202517,success,BNPL,South
2026-06-04,C003343,9113002,success,CreditLine,Central
2026-06-04,C003344,25839334,success,AutoLoan,North
2026-06-04,C003345,52436995,success,AutoLoan,South
2026-06-04,C003346,70554556,success,CreditLine,Central
2026-06-04,C003347,52557359,pending,CashLoan,South
2026-06-04,C003348,63967042,success,CreditLine,North
2026-06-04,C003349,20633771,failed,CreditLine,Central
2026-06-04,C003350,21653171,success,CashLoan,South
2026-06-04,C003351,79104973,failed,BNPL,South
2026-06-04,C003352,70198345,success,CreditLine,North
2026-06-04,C003353,37061788,success,CashLoan,Central
2026-06-04,C003354,8388838,success,CashLoan,South
2026-06-04,C003355,79384967,success,BNPL,North
2026-06-04,C003356,16373038,success,BNPL,North
2026-06-04,C003357,42071690,success,AutoLoan,Central
2026-06-04,C003358,15640228,success,BNPL,Central
2026-06-04,C003359,16585533,success,CreditLine,Central
2026-06-04,C003360,47384480,success,BNPL,Central
2026-06-04,C003361,69406765,success,CashLoan,Central
2026-06-04,C003362,33664824,success,AutoLoan,Central
2026-06-05,C003363,49923354,success,BNPL,Central
2026-06-05,C003364,4525452,success,AutoLoan,North
2026-06-05,C003365,61432090,success,BNPL,South
2026-06-05,C003366,58951914,success,AutoLoan,Central
2026-06-05,C003367,26550240,success,AutoLoan,South
2026-06-05,C003368,49663952,success,CreditLine,North
2026-06-05,C003369,58044479,success,BNPL,North
2026-06-05,C003370,3321902,success,CreditLine,Central
2026-06-05,C003371,34150755,success,AutoLoan,South
2026-06-05,C003372,31732157,success,CreditLine,South
2026-06-05,C003373,79039198,success,AutoLoan,North
2026-06-05,C003374,79420380,success,AutoLoan,South
2026-06-05,C003375,15501903,pending,AutoLoan,Central
2026-06-05,C003376,62387819,pending,CreditLine,South
2026-06-05,C003377,57602891,success,CreditLine,South
2026-06-05,C003378,7443255,success,AutoLoan,South
2026-06-05,C003379,22002969,success,CashLoan,Central
2026-06-05,C003380,51583358,failed,CashLoan,South
2026-06-05,C003381,54257024,success,CreditLine,South
2026-06-05,C003382,38071249,failed,BNPL,Central
2026-06-05,C003383,22050939,success,BNPL,North
2026-06-05,C003384,11988259,success,AutoLoan,Central
2026-06-05,C003385,57367372,success,BNPL,Central
2026-06-05,C003386,15768417,success,CreditLine,South
2026-06-05,C003387,26270906,success,AutoLoan,South
2026-06-05,C003388,26714372,success,CashLoan,North
2026-06-05,C003389,51985879,pending,CreditLine,North
2026-06-05,C003390,23714643,success,AutoLoan,South
2026-06-05,C003391,26723726,success,AutoLoan,North
2026-06-05,C003392,10459040,pending,AutoLoan,South
2026-06-05,C003393,35096858,success,AutoLoan,North
2026-06-05,C003394,16582899,success,BNPL,North
2026-06-05,C003395,40458286,success,CashLoan,Central
2026-06-05,C003396,46666094,success,BNPL,North
2026-06-05,C003397,7541619,success,BNPL,Central
2026-06-05,C003398,78686928,success,AutoLoan,South
2026-06-05,C003399,73298798,success,BNPL,North
2026-06-05,C003400,25570670,success,CashLoan,Central
2026-06-05,C003401,7948207,success,BNPL,Central
2026-06-05,C003402,40359965,pending,CashLoan,North
2026-06-05,C003403,7701347,pending,CashLoan,South
2026-06-05,C003404,47848299,success,CashLoan,North
2026-06-05,C003405,43219759,success,AutoLoan,South
2026-06-05,C003406,43045707,pending,CreditLine,Central
2026-06-05,C003407,39438847,success,AutoLoan,Central
2026-06-05,C003408,31550454,success,CreditLine,North
2026-06-05,C003409,75456310,failed,AutoLoan,Central
2026-06-05,C003410,50032297,success,CreditLine,North
2026-06-06,C003411,70031696,success,BNPL,North
2026-06-06,C003412,49347006,success,CreditLine,South
2026-06-06,C003413,60860860,success,CreditLine,Central
2026-06-06,C003414,50613080,success,AutoLoan,South
2026-06-06,C003415,34810747,success,CashLoan,South
2026-06-06,C003416,76731129,success,CashLoan,South
2026-06-06,C003417,30735832,success,CreditLine,South
2026-06-06,C003418,37211574,success,AutoLoan,Central
2026-06-06,C003419,59918756,success,CreditLine,Central
2026-06-06,C003420,75309525,success,CashLoan,South
2026-06-06,C003421,32634107,success,BNPL,South
2026-06-06,C003422,14023431,success,CashLoan,North
2026-06-06,C003423,41340229,success,CreditLine,South
2026-06-06,C003424,79715464,success,BNPL,Central
2026-06-06,C003425,76538944,success,BNPL,North
2026-06-06,C003426,19296343,pending,CashLoan,North
2026-06-06,C003427,36486792,failed,CashLoan,North
2026-06-06,C003428,74533267,success,AutoLoan,Central
2026-06-07,C003429,22837397,success,CashLoan,South
2026-06-07,C003430,13453245,success,AutoLoan,North
2026-06-07,C003431,64256615,success,BNPL,South
2026-06-07,C003432,62007978,success,CashLoan,South
2026-06-07,C003433,29428385,failed,AutoLoan,South
2026-06-07,C003434,52441869,success,AutoLoan,North
2026-06-07,C003435,20213414,success,CreditLine,North
2026-06-07,C003436,11576454,success,BNPL,South
2026-06-07,C003437,75534591,success,CreditLine,North
2026-06-07,C003438,68706433,success,CashLoan,Central
2026-06-07,C003439,7765140,success,BNPL,Central
2026-06-07,C003440,78448411,success,CreditLine,South
2026-06-07,C003441,74912237,success,BNPL,North
2026-06-07,C003442,33439053,success,AutoLoan,Central
2026-06-07,C003443,14141960,success,BNPL,Central
2026-06-07,C003444,55358531,success,CreditLine,North
2026-06-07,C003445,60523614,failed,CashLoan,South
2026-06-07,C003446,27650730,success,CashLoan,Central
2026-06-07,C003447,79757342,failed,AutoLoan,South
2026-06-07,C003448,66808922,success,CreditLine,South
2026-06-08,C003449,7528569,success,BNPL,South
2026-06-08,C003450,19217207,failed,BNPL,South
2026-06-08,C003451,59650869,pending,BNPL,Central
2026-06-08,C003452,59009450,success,BNPL,North
2026-06-08,C003453,45191604,success,AutoLoan,South
2026-06-08,C003454,39453464,success,AutoLoan,Central
2026-06-08,C003455,8530388,failed,CreditLine,Central
2026-06-08,C003456,56620976,success,AutoLoan,North
2026-06-08,C003457,13079352,pending,CashLoan,South
2026-06-08,C003458,26413698,success,BNPL,South
2026-06-08,C003459,13592193,failed,AutoLoan,Central
2026-06-08,C003460,72085792,success,BNPL,South
2026-06-08,C003461,18065440,success,CashLoan,Central
2026-06-08,C003462,58898728,success,CashLoan,South
2026-06-08,C003463,63483442,success,AutoLoan,Central
2026-06-08,C003464,55317285,success,CashLoan,North
2026-06-08,C003465,30379956,success,BNPL,North
2026-06-08,C003466,12035707,success,CreditLine,South
2026-06-08,C003467,36404250,success,AutoLoan,North
2026-06-08,C003468,5617447,success,AutoLoan,Central
2026-06-08,C003469,26307099,success,BNPL,South
2026-06-08,C003470,60380418,pending,CashLoan,Central
2026-06-08,C003471,69596975,success,AutoLoan,Central
2026-06-08,C003472,51689680,success,CreditLine,North
2026-06-08,C003473,12240029,success,CashLoan,Central
2026-06-08,C003474,52388518,success,BNPL,North
2026-06-08,C003475,48187487,success,AutoLoan,Central
2026-06-08,C003476,56416890,success,BNPL,Central
2026-06-08,C003477,40282743,success,AutoLoan,Central
2026-06-08,C003478,46999578,success,CreditLine,North
2026-06-08,C003479,57960147,success,BNPL,Central
2026-06-08,C003480,65590831,success,AutoLoan,South
2026-06-08,C003481,65944638,success,AutoLoan,North
2026-06-08,C003482,42955385,success,CashLoan,North
2026-06-08,C003483,77357440,success,BNPL,South
2026-06-08,C003484,56531623,success,AutoLoan,Central
2026-06-08,C003485,12474488,success,BNPL,South
2026-06-08,C003486,15413190,success,CreditLine,North
2026-06-08,C003487,9514995,success,CreditLine,Central
2026-06-08,C003488,77403264,success,AutoLoan,South
2026-06-08,C003489,3006588,success,CashLoan,South
2026-06-08,C003490,72655702,success,AutoLoan,North
2026-06-08,C003491,47434503,failed,CreditLine,South
2026-06-08,C003492,73130303,success,BNPL,South
2026-06-08,C003493,10623703,success,BNPL,North
2026-06-08,C003494,17481671,success,BNPL,North
2026-06-08,C003495,49365117,success,CreditLine,Central
2026-06-08,C003496,12893892,success,AutoLoan,North
2026-06-08,C003497,45338343,success,AutoLoan,South
2026-06-08,C003498,72581814,success,AutoLoan,North
2026-06-08,C003499,75745017,failed,AutoLoan,South
2026-06-08,C003500,14029784,success,CashLoan,South
2026-06-08,C003501,59415967,success,BNPL,South
2026-06-08,C003502,31654953,success,BNPL,Central
2026-06-08,C003503,66260720,success,AutoLoan,Central
2026-06-08,C003504,4995059,success,BNPL,North
2026-06-08,C003505,23799642,success,CashLoan,South
2026-06-08,C003506,45224396,success,CreditLine,South
2026-06-08,C003507,9851010,success,CreditLine,North
2026-06-09,C003508,20383941,success,CashLoan,Central
2026-06-09,C003509,78420361,success,AutoLoan,North
2026-06-09,C003510,63270488,success,BNPL,South
2026-06-09,C003511,59081210,success,AutoLoan,North
2026-06-09,C003512,43729929,failed,CreditLine,South
2026-06-09,C003513,23871155,success,CashLoan,North
2026-06-09,C003514,27485722,pending,AutoLoan,North
2026-06-09,C003515,29578312,failed,AutoLoan,Central
2026-06-09,C003516,48607879,success,CashLoan,South
2026-06-09,C003517,42544537,success,BNPL,North
2026-06-09,C003518,32167651,failed,CreditLine,North
2026-06-09,C003519,73720006,success,CreditLine,South
2026-06-09,C003520,62869668,failed,AutoLoan,South
2026-06-09,C003521,38249567,success,CreditLine,Central
2026-06-09,C003522,41671651,success,AutoLoan,South
2026-06-09,C003523,75509129,success,CreditLine,South
2026-06-09,C003524,69059953,success,AutoLoan,Central
2026-06-09,C003525,68083911,success,CashLoan,North
2026-06-09,C003526,59206383,success,BNPL,South
2026-06-09,C003527,7420687,pending,CreditLine,South
2026-06-09,C003528,74578353,success,AutoLoan,South
2026-06-09,C003529,42168541,failed,BNPL,Central
2026-06-09,C003530,41331000,failed,CashLoan,Central
2026-06-09,C003531,4070320,success,CashLoan,South
2026-06-09,C003532,35723376,success,CreditLine,North
2026-06-09,C003533,79555089,success,CashLoan,South
2026-06-09,C003534,37546207,success,BNPL,North
2026-06-09,C003535,8784422,success,CreditLine,North
2026-06-09,C003536,35549614,success,BNPL,Central
2026-06-09,C003537,77669087,success,BNPL,South
2026-06-09,C003538,68509832,success,CreditLine,Central
2026-06-09,C003539,40200600,success,BNPL,North
2026-06-09,C003540,59827980,success,AutoLoan,North
2026-06-09,C003541,74075340,success,CashLoan,Central
2026-06-09,C003542,71722030,success,CashLoan,Central
2026-06-09,C003543,3453615,success,CreditLine,Central
2026-06-09,C003544,30249741,success,CreditLine,South
2026-06-09,C003545,17334143,success,CashLoan,North
2026-06-09,C003546,36171893,success,CashLoan,South
2026-06-09,C003547,42602532,success,AutoLoan,North
2026-06-09,C003548,73309401,success,BNPL,South
2026-06-09,C003549,22260375,success,AutoLoan,Central
2026-06-09,C003550,26044941,success,BNPL,South
2026-06-09,C003551,65488876,success,AutoLoan,South
2026-06-09,C003552,67630524,success,BNPL,Central
2026-06-09,C003553,60526013,success,CreditLine,South
2026-06-09,C003554,18281775,success,CreditLine,North
2026-06-09,C003555,13293385,success,CreditLine,North
2026-06-09,C003556,15344062,success,AutoLoan,South
2026-06-09,C003557,78685510,success,AutoLoan,Central
2026-06-09,C003558,45359522,failed,BNPL,Central
2026-06-09,C003559,60833922,pending,AutoLoan,South
2026-06-09,C003560,58901580,failed,AutoLoan,North
2026-06-09,C003561,11449424,success,CashLoan,North
2026-06-09,C003562,14976733,success,CashLoan,South
2026-06-09,C003563,21210880,failed,CreditLine,Central
2026-06-09,C003564,78185766,failed,CashLoan,Central
2026-06-09,C003565,39974862,success,AutoLoan,North
2026-06-10,C003566,22076542,success,BNPL,North
2026-06-10,C003567,24647690,success,CreditLine,South
2026-06-10,C003568,22046286,success,BNPL,Central
2026-06-10,C003569,57397489,success,BNPL,North
2026-06-10,C003570,79426478,success,BNPL,North
2026-06-10,C003571,12275511,success,CashLoan,Central
2026-06-10,C003572,79260707,success,AutoLoan,North
2026-06-10,C003573,50467986,success,CashLoan,Central
2026-06-10,C003574,34361883,success,BNPL,North
2026-06-10,C003575,28885694,success,CashLoan,South
2026-06-10,C003576,35884607,success,CreditLine,North
2026-06-10,C003577,23731948,success,CreditLine,South
2026-06-10,C003578,35191713,success,CashLoan,North
2026-06-10,C003579,6148462,success,CreditLine,North
2026-06-10,C003580,24969406,success,CashLoan,Central
2026-06-10,C003581,17232680,success,CreditLine,Central
2026-06-10,C003582,26435465,success,CashLoan,South
2026-06-10,C003583,45486153,success,CreditLine,Central
2026-06-10,C003584,60079491,success,CreditLine,North
2026-06-10,C003585,53069122,success,AutoLoan,North
2026-06-10,C003586,71313922,success,CashLoan,North
2026-06-10,C003587,48165232,success,BNPL,North
2026-06-10,C003588,57258824,success,CashLoan,South
2026-06-10,C003589,50663798,success,AutoLoan,North
2026-06-10,C003590,44083931,success,CashLoan,North
2026-06-10,C003591,17761418,success,CreditLine,South
2026-06-10,C003592,78084714,success,AutoLoan,South
2026-06-10,C003593,58234092,success,CashLoan,Central
2026-06-10,C003594,35263320,success,CashLoan,North
2026-06-10,C003595,49134831,failed,BNPL,Central
2026-06-10,C003596,6499282,success,CashLoan,South
2026-06-10,C003597,17644700,success,AutoLoan,South
2026-06-10,C003598,44000178,success,CashLoan,North
2026-06-10,C003599,36706360,success,AutoLoan,South
2026-06-10,C003600,63011657,success,CreditLine,North
2026-06-10,C003601,17173108,success,BNPL,South
2026-06-10,C003602,56647574,success,AutoLoan,South
2026-06-10,C003603,57497059,success,CreditLine,Central
2026-06-10,C003604,68640581,success,CreditLine,South
2026-06-10,C003605,12170961,success,CashLoan,South
2026-06-10,C003606,21342691,success,BNPL,Central
2026-06-10,C003607,74398092,success,CashLoan,South
2026-06-10,C003608,78461821,success,CashLoan,North
2026-06-10,C003609,52945703,success,CreditLine,Central
2026-06-10,C003610,9409954,failed,CreditLine,South
2026-06-10,C003611,13288093,success,CreditLine,Central
2026-06-10,C003612,78865118,success,CashLoan,Central
2026-06-10,C003613,19884528,success,BNPL,Central
2026-06-10,C003614,77813562,success,CashLoan,South
2026-06-10,C003615,60424273,success,CreditLine,South
2026-06-10,C003616,51841526,success,BNPL,Central
2026-06-10,C003617,19989205,success,BNPL,South
2026-06-10,C003618,51494650,pending,AutoLoan,North
2026-06-10,C003619,37346304,failed,AutoLoan,Central
2026-06-10,C003620,14421732,success,CashLoan,Central
2026-06-10,C003621,16976542,success,BNPL,North
2026-06-11,C003622,75638339,success,CreditLine,North
2026-06-11,C003623,26882337,success,AutoLoan,South
2026-06-11,C003624,49802299,success,BNPL,North
2026-06-11,C003625,35832417,success,AutoLoan,North
2026-06-11,C003626,58771633,success,CashLoan,South
2026-06-11,C003627,10679205,success,CashLoan,North
2026-06-11,C003628,66645293,pending,CashLoan,North
2026-06-11,C003629,22122406,success,CreditLine,North
2026-06-11,C003630,75272076,success,CashLoan,North
2026-06-11,C003631,76736562,success,CreditLine,South
2026-06-11,C003632,9542319,success,AutoLoan,South
2026-06-11,C003633,71714052,success,CreditLine,Central
2026-06-11,C003634,39875945,success,CashLoan,South
2026-06-11,C003635,56287172,success,CashLoan,North
2026-06-11,C003636,66519217,success,CreditLine,North
2026-06-11,C003637,42388766,success,BNPL,North
2026-06-11,C003638,73236856,success,BNPL,Central
2026-06-11,C003639,32674495,success,CreditLine,North
2026-06-11,C003640,73970200,failed,AutoLoan,South
2026-06-11,C003641,71085241,success,AutoLoan,North
2026-06-11,C003642,79289140,success,CashLoan,Central
2026-06-11,C003643,30512708,success,CreditLine,North
2026-06-11,C003644,30758000,success,CashLoan,South
2026-06-11,C003645,14634928,success,CreditLine,South
2026-06-11,C003646,16965142,success,BNPL,South
2026-06-11,C003647,55911375,success,CreditLine,Central
2026-06-11,C003648,70405966,success,AutoLoan,South
2026-06-11,C003649,31421662,success,CashLoan,North
2026-06-11,C003650,69351976,success,BNPL,Central
2026-06-11,C003651,14379074,success,AutoLoan,North
2026-06-11,C003652,11713630,success,CreditLine,North
2026-06-11,C003653,9964420,success,BNPL,Central
2026-06-11,C003654,30150874,success,AutoLoan,Central
2026-06-11,C003655,56393404,success,CreditLine,North
2026-06-11,C003656,64764851,success,BNPL,Central
2026-06-11,C003657,35236791,success,AutoLoan,South
2026-06-11,C003658,44288367,success,AutoLoan,North
2026-06-11,C003659,47734223,success,BNPL,South
2026-06-11,C003660,9718266,success,CashLoan,North
2026-06-11,C003661,79530709,success,CreditLine,South
2026-06-11,C003662,39492328,success,CashLoan,North
2026-06-11,C003663,73174868,success,BNPL,Central
2026-06-11,C003664,38449905,success,AutoLoan,North
2026-06-11,C003665,19226777,success,CashLoan,South
2026-06-11,C003666,13610701,failed,BNPL,Central
2026-06-11,C003667,59447277,failed,AutoLoan,Central
2026-06-11,C003668,7164417,success,CashLoan,Central
2026-06-11,C003669,67482663,success,CashLoan,North
2026-06-11,C003670,31123804,success,BNPL,North
2026-06-11,C003671,3960782,success,BNPL,North
2026-06-11,C003672,39171884,success,CreditLine,Central
2026-06-11,C003673,34687231,success,AutoLoan,South
